"Knowledge base name","Article title","Article subtitle","Article language","Article URL","Article body","Category","Subcategory","Keywords","Last modified date","Status","Archived"
"Centro de ajuda","Como duplicar um curso?","","pt","https://ajuda.engaged.com.br/como-duplicar-um-curso","<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio10776003531b3a7739caffa31a8891090Duplicar-curso.gif"">
<p>É possível duplicar um curso, isso fará que uma cópia do conteúdo dele seja criada.&nbsp;</p>
<p>Para isso você deve:</p>
<ol>
<li>
<p>Selecione o menu lateral “Cursos”</p>
</li>
<li>
<p>Selecione o curso desejado.</p>
</li>
<li>
<p>No perfil do curso clique no ícone “Configurações”</p>
</li>
<li>
<p>Selecione a opção “Duplicar Curso""</p>
</li>
</ol>
<p>Se você já tiver turmas criadas dentro deste curso, você poderá selecionar quais turmas você também quer duplicar.&nbsp;</p>
<p>O curso duplicado irá aparecer na sua lista de cursos, e por padrão ele virá com status <strong>Rascunho</strong>.</p>","EngagED Sales","Cursos","","2022-01-12T14:49:18.901Z","PUBLISHED","false"
"Centro de ajuda","Como editar uma turma?","","pt","https://ajuda.engaged.com.br/como-editar-uma-turma","<p>Para que possa editar uma turma, basta seguir o seguinte passo a passo:</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio688279855d92805b4704a69ce278a9efeditar_turma.gif"">
<ol>
<li>
<p>Selecione o menu lateral “Cursos”</p>
</li>
<li>
<p>Selecione o curso desejado.</p>
</li>
<li>
<p>Seleciona a aba ""<strong>TURMAS</strong>"", e logo em seguida, clique na turma que deseja ter as informações editadas.</p>
</li>
<li>
<p>Dentro do perfil da turma selecione o ícone de lápis <strong>“Editar”</strong>&nbsp;</p>
</li>
<li>
<p>Edite as informações necessárias.</p>
</li>
<li>
<p>Clique em “Salvar”</p>
</li>
</ol>","EngagED Sales","Turmas","","2022-01-12T14:49:32.716Z","PUBLISHED","false"
"Centro de ajuda","Como criar etapas de inscrição?","","pt","https://ajuda.engaged.com.br/como-criar-etapas-de-inscrição","<p>Quando você estiver criando um curso ou turma, você automaticamente será direcionado para a criação das etapas de inscrição. Você pode selecionar entre algum <a href=""http://ajuda.engaged.com.br/como-salvar-as-etapas-de-inscrição-para-utilizar-em-outro-momento"" target=""_blank"" rel=""noopener"" data-is-internal-link=""true"">template</a> já salvo (caso exista) ou criar um novo fluxo desde o início.</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio7956845211cccde455fd3228a221243bCriar+Funil.gif"">-para-utilizar-em-o
<p>Se você selecionar um <strong><em>template</em></strong> salvo, todas as informações serão automaticamente carregadas. Se você quiser editar algum campo, é possível fazer as alterações necessárias, mas atenção: as alterações feitas têm efeito apenas sobre as etapas de inscrição da turma selecionada, e não sobre o template.</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio7957110395c1473868ce3f07daa0fb5744-funil-template.png"">
<p>Se você selecionar um <strong>novo fluxo</strong>, você poderá criar etapas de inscrição desde o início. Você pode selecionar um dos modelos de etapas disponíveis, que pode conter: Formulário, Pagamento, Contrato e/ou Tela Final. Uma vez selecionado o modelo do fluxo, você pode customizar cada uma das etapas, com as informações que melhor se adequam à sua escola.</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio7957016118519f124622efda5ed23d3444-funil-novo-fluxo.png"">
<p><em>Atenção:</em> <br>Caso você deseje uma etapa de <strong>Contrato</strong>, entre em contato com o nosso <a href=""mailto:suporte@engaged.com.br"" target=""_blank"" rel=""nofollow noopener noreferrer"">suporte</a>. Você pode criar normalmente as suas etapas de inscrição e depois nós iremos inserir a etapa com o seu contrato customizado.</p>
<div class=""hs-responsive-embed-wrapper hs-responsive-embed"" style=""width: 100%; height: auto; position: relative; overflow: hidden; padding: 0; max-width: 640px; max-height: 360px; min-width: 256px; margin: 10px auto; display: block; clear: both;"">
<div class=""hs-responsive-embed-inner-wrapper"" style=""position: relative; overflow: hidden; max-width: 100%; padding-bottom: 56.25%; margin: 0;""><iframe class=""hs-responsive-embed-iframe"" height=""360"" src="" https://www.youtube.com/embed/-oDBqZ7QYk0?rel=0 "" style=""position: absolute; top: 0; left: 0; width: 100%; height: 100%; border: none;"" width=""640"" allowfullscreen=""allowfullscreen"" data-service=""youtube""></iframe></div>
</div>","EngagED Sales","Checkout / Etapas de Inscrição","","2022-01-12T14:52:27.226Z","PUBLISHED","false"
"Centro de ajuda","O que é um voucher de uso único?","","pt","https://ajuda.engaged.com.br/o-que-é-um-voucher-de-uso-único","<p>Quando você estiver criando um novo voucher, você irá se deparar com a opção <strong>Criar Vouchers Únicos</strong>. &nbsp;Selecionando esta opção, serão gerados vouchers de uso individual.&nbsp;</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio92321697f70a3071713447fbc048ded5Vouchers+Unicos.png"">
<p>O código que você inserir será um prefixo de uma combinação de 6 letras e números gerada automaticamente.</p>
<p>Ex: Você inseriu o código ESCOLA-10 e solicitou a geração de 5 vouchers. Automaticamente, serão gerados 5 vouchers únicos, com códigos como:</p>
<p><em>ESCOLA-1017PL54 / ESCOLA-1006AM94 / ESCOLA-10G87IOP/ ESCOLA-10HJ0094 / ESCOLA-1087LP94</em></p>
<p><br>Para ter acesso aos códigos gerados automaticamente, você pode selecionar o botão “Ações” e em seguida selecionar: <strong>Copiar Todos</strong> ou <strong>Exportar Lista</strong>.&nbsp;<br><br></p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio923218480d85dada912fe99ca5a0a865ExportarTXT.gif"">
<p><br>Se você selecionar a opção Exportar Lista, automaticamente, um arquivo de texto será gerado e salvo no seu computador.</p>","EngagED Sales","Promocional","voucher","2022-10-13T18:45:52.981Z","PUBLISHED","false"
"Centro de ajuda","Como integrar a EngagED ao Google Tag Manager?","","pt","https://ajuda.engaged.com.br/como-integrar-a-engaged-ao-google-tag-manager","<p>Você pode integrar a sua conta EngagED ao Google Tag Manager para facilitar a implementação e manutenção de tags, sem precisar adicionar códigos às suas páginas. Assim, os processos de marketing e vendas ficam mais ágeis. Para fazer a integração basta seguir os seguintes passos:</p>
<ol>
<li>
<p>Selecione o menu “Configurações”</p>
</li>
<li>
<p>Selecione a aba “Integrações”.</p>
</li>
<li>
<p>Clique em “Nova Integração”</p>
</li>
<li>
<p>Selecione o Google Tag Manager</p>
</li>
<li>
<p>Insira o Código do Contêiner&nbsp;</p>
</li>
<li>
<p>Clique em “Salvar”.</p>
</li>
</ol>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio90115611419cc22bc5d71f33069a56b4GTM.gif"">
<p><strong>Atenção</strong>: Confira a <a href=""http://ajuda.engaged.com.br/quais-são-os-eventos-disparados-pela-engaged-para-o-google-tag-manager"" target=""_blank"" rel=""noopener"" data-is-internal-link=""true"">lista de eventos</a> que a EngagED dispara ao Google Tag Manager.</p>
<p>Ainda não conhece o Google Tag Manager? <a href=""https://www.google.com/intl/pt-BR/tagmanager/"" target=""_blank"" rel=""nofollow noopener noreferrer"">Clique aqui</a> veja por onde começar.&nbsp;</p>","EngagED Sales","Integrações","","2022-01-12T14:54:18.979Z","PUBLISHED","false"
"Centro de ajuda","Como integrar a sua conta EngagED com o Facebook Pixel?","","pt","https://ajuda.engaged.com.br/como-integrar-a-sua-conta-engaged-com-o-facebook-pixel","<p>Você pode integrar a sua conta EngagED ao Facebook Pixel para avaliar a eficiência de seus anúncios, definir públicos personalizados para direcionamento de anúncios, campanhas de anúncios dinâmicos e também analisar a eficiência dos funis de conversão de seu site.</p>
<p><strong>Para fazer a integração basta seguir os seguintes passos:</strong></p>
<ol>
<li>
<p>Selecione o menu “Configurações”</p>
</li>
<li>
<p>Selecione a aba “Integrações”</p>
</li>
<li>
<p>Clique em “Nova Integração”</p>
</li>
<li>
<p>Selecione o Facebook Pixel</p>
</li>
<li>
<p>Insira o <a href=""http://ajuda.engaged.com.br/como-pegar-o-meu-número-de-identificação-do-pixel-do-facebook"" target=""_blank"" rel=""noopener"" data-is-internal-link=""true"">Número de Identificação do Pixel</a></p>
</li>
<li>
<p>Clique em “Salvar”</p>
</li>
</ol>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio88065674ac03ec4de50bf32819302e23facebook-pixel.gif"">
<p>Após fazer a integração com o Facebook Pixel, você visualizará no perfil da sua turma um <a href=""http://ajuda.engaged.com.br/para-que-serve-o-código-identificador-da-minha-turma"" target=""_blank"" rel=""noopener"" data-is-internal-link=""true"">Código Identificador</a>, que deverá ser atribuído como um <em>Content ID</em> na criação de Catálogos de Produtos do Facebook Pixel.</p>
<div class=""hs-callout-type-caution"" data-hs-callout-type=""caution"">
<p>Extensões de navegador como o AdBlock podem impedir ativamente o registro de eventos do Pixel do Facebook.</p>
</div>
<p><br>Novo no Pixel do Facebook? <a href=""https://www.facebook.com/business/help/952192354843755?helpref=page_content#"" target=""_blank"" rel=""nofollow noopener noreferrer"">Clique aqui</a> e saiba como começar a usar</p>","EngagED Sales","Integrações","facebook,pixel","2022-10-13T18:47:11.587Z","PUBLISHED","false"
"Centro de ajuda","Preciso reemitir ou cancelar o boleto de um inscrito. Como fazer?","Confira abaixo os passos para que você consiga auxiliar seus clientes com reemissões ou cancelamentos de boletos","pt","https://ajuda.engaged.com.br/preciso-reemitir-ou-cancelar-o-boleto-de-um-inscrito.-como-fazer","<p>Sempre que precisar, você pode cancelar o boleto emitido por um inscrito e caso necessário emitir novamente. Como? Vamos ao passo a passo!</p>
<h3>Primeiro Passo:</h3>
<p>Acesse pelo menu lateral esquerdo o Curso de interesse, e dentro do Curso acesse a <strong>Turma</strong>. Já dentro da Turma, clique na aba <strong>Candidatos</strong>.</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio2472012929861521ee8dfc67564fe65b3Imagem_1_ArtigoBoleto.png"">
<h3>Segundo Passo:</h3>
<p>Dentro da parte de Candidatos, acesse a etapa de <strong>Pagamento</strong>, selecione o inscrito que você deseja agir em cima, e como mostrado abaixo, utilize a funcionalidade de <strong>Acessar como aluno</strong>.</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio248191074f84bf117020e4fb8a4e90b08Teste.gif"">
<h3>Terceiro Passo:</h3>
<p>Ao acessar como aluno, você estará dentro do processo de inscrição do seu cliente, podendo desta forma: <strong>Cancelar Boletos Emitidos</strong> e <strong>Emitir Novos Boletos</strong>.</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio248199574f25c8422a3c7126865332495Teste2.gif"">
<p>Sendo possível também fazer o <strong><em>download</em></strong> do boleto, para envio direto ao seu cliente, caso identifique que seja esta a experiência mais apropriada.</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio2482015123ed305dbaec8be4295523428Imagem_2_ArtigoBoleto.png"">","Dúvidas Frequentes","","","2022-01-12T16:29:57.119Z","PUBLISHED","false"
"Centro de ajuda","Posso criar um curso com pagamento de mensalidade?","","pt","https://ajuda.engaged.com.br/posso-criar-um-curso-com-pagamento-de-mensalidade","<p>Não. As formas de pagamento não preveem pagamento recorrente, apenas parcelamento no crédito.</p>","EngagED Sales","Pagamentos e Taxa de Serviço","","2022-01-14T13:47:59.315Z","PUBLISHED","false"
"Centro de ajuda","Como criar um curso privado?","","pt","https://ajuda.engaged.com.br/como-criar-um-curso-privado","<p>Existem situações em que você não quer que um curso esteja público. Nesses casos, você pode criar um curso privado, assim<strong> somente as pessoas que tiverem o link</strong>, poderão acessar a página e o funil de inscrições. Ao criar um curso privado, ele não aparecerá listado na sua galeria de cursos, nem nos cursos relacionados.</p>
<p>Para fazer isso você deve:</p>
<ol>
<li>
<p>Selecione o menu lateral “Cursos”</p>
</li>
<li>
<p>Selecione o curso desejado.</p>
</li>
<li>
<p>No botão de status, selecione ""Privado""</p>
</li>
</ol>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio1120463198edd3c7b38b0b00a203570ebPrivado.gif"">
<p>Se você não quiser que todas as turmas fiquem ocultas, você pode criar uma <a href=""http://ajuda.engaged.com.br/como-criar-uma-turma-privada"" target=""_blank"" rel=""noopener"" data-is-internal-link=""true""><strong>turma privada</strong> </a>.</p>
<p><br>OBS: Quando quiser compartilhar o link do curso, basta clicar no ícone de compartilhamento e depois em ""Copiar URL do Curso""</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio112651809ab2a036293ec470f211149d7Screen+Shot+2019-04-02+at+11.02.10.png"">","EngagED Sales","Cursos","","2022-01-14T13:48:39.446Z","PUBLISHED","false"
"Centro de ajuda","Como configurar o funil personalizado para medir conversão no Google Analytics","","pt","https://ajuda.engaged.com.br/como-configurar-o-funil-personalizado-para-medir-conversão-no-google-analytics","<p>Após fazer a <a href=""http://ajuda.engaged.com.br/como-integrar-a-sua-conta-engaged-com-o-google-analytics"" target=""_blank"" rel=""noopener"" data-is-internal-link=""true"">integração com o Google Analytics</a>, você pode configurar um <strong>funil personalizado</strong> no Analytics para mensurar como estão as <strong>conversões</strong> na jornada dos seus alunos desde a Galeria de Cursos.&nbsp;</p>
<p>O funil personalizado exibem um gráfico com o número de usuários que concluíram e que não concluíram cada uma das fases definidas. Assim você pode ver quais fases do funil apresentaram o melhor ou o pior desempenho e focar na melhoria desses números. Você pode criar um funil para medir a performance <strong>geral</strong> das suas páginas, ou pode medir individualmente para cada <strong>turma</strong>.</p>
<h3>Para criar o seu funil você deve</h3>
<p>1 . Clicar em <strong>Administrador</strong>, no menu lateral esquerdo</p>
<p>2 . Na terceira coluna, clicar em <strong>Metas</strong></p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio12467627113e909eaadd9ced09ad83adcAnalytics+1.png"">
<p><br>3 . Clique no botão <strong>+ NOVA META</strong><br>4 . Na parte <em>1 Configuração da Meta</em>, selecione a opção <strong>Personalizado</strong>, em seguida clique em <strong>Continuar.</strong></p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio124677413088b1b60f93db12be04d0f42Analytics+2.png"">
<p><br>5 . Na parte <em>2 Descrição da Meta</em>, configure o nome que você desejar e selecione a opção <strong>Destino</strong>, em seguida clique em <strong>Continuar.</strong></p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio124680807656dea2f25cf1c84ab55c175Analytics+3.png"">
<p>6 . Na seção <em>3 Detalhes</em> da meta faça as seguintes configurações</p>
<p>&nbsp; &nbsp; &nbsp;6.1 Em <em>Destino</em>, selecione a opção &nbsp;<strong>Começa com</strong>&nbsp;</p>
<p>&nbsp; &nbsp; &nbsp;6.2 No campo de texto insira ""<strong>/funil</strong>""</p>
<p>&nbsp; &nbsp; &nbsp;6.3 No campo <em>Funil</em>, marque a opção como <strong>Ativada</strong></p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio124681997403551de955496490602c06aAnalytics+4.png"">
<p>&nbsp; &nbsp; &nbsp; 6.4 Em seguida <em>preencha os campos conforme a imagem abaixo</em>. Para adicionar novos campos, clique em<strong> + Adicionar mais uma etapa.</strong></p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio12468267474d997159fcbc013bfea0f3fScreen+Shot+2019-05-30+at+11.09.31.png"">
<p>7 . Clique em <strong>Salvar</strong></p>
<p><strong>OBS: </strong>Se você deseja fazer um funil para cada <strong>curso</strong>, você deve <em>inserir a URL do curso após o ""/turma"" e o ""/funil""</em>, conforme o exemplo abaixo:</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio1246876545b3ad50d6c3ff8e056fb0524Analytics+6.png"">
<h3>Para visualizar o seu funil você deve</h3>
<p>1 . No menu lateral selecionar a opção <strong>Conversões</strong></p>
<p>2. Em seguida selecione o submenu <strong>Metas</strong> e em seguida <strong>Visualização de funil</strong></p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio124684552a0b8a37403b36e4f2ca8ac19Analytics+7.png"">
<p><strong>OBS:</strong> A ordem real em que as etapas são visualizadas pelo aluno não é representada no relatório de visualização do funil. O Analytics varre cada sessão, verifica se uma determinada etapa foi visualizada e incrementa essa etapa em 1 no Relatório de visualização do funil. Saiba mais sobre os funis personalizados <a href=""https://support.google.com/analytics/answer/6180923?hl=pt-BR"" target=""_blank"" rel=""nofollow noopener noreferrer"">clicando aqui.</a>&nbsp;</p>
<p><strong>Atenção</strong>: O Google Analytics pode levar <strong>até 24h</strong> para começar a exibir os dados no seu painel.&nbsp;</p>","EngagED Sales","Integrações","","2022-01-14T13:49:53.096Z","PUBLISHED","false"
"Centro de ajuda","Qual o valor mínimo eu posso cobrar em uma inscrição?","","pt","https://ajuda.engaged.com.br/qual-o-valor-mínimo-eu-posso-cobrar-em-uma-inscrição","<p>O valor mínimo que você pode cobrar por inscrição em uma turma paga, é de <strong>R$ 5,00</strong>.&nbsp;</p>
<p>Esse valor é válido tanto no cartão de crédito quanto no boleto bancário, lembrando que a <a href=""http://ajuda.engaged.com.br/eu-pago-alguma-tarifa-mínima-por-inscrição"" target=""_blank"" rel=""noopener"" data-is-internal-link=""true"">tarifa mínima</a> será aplicada.</p>
<div class=""hs-callout-type-warning"" data-hs-callout-type=""warning"">
<p><strong><em>Importante</em></strong>: Se em cima desse valor mínimo for aplicado um cupom de desconto, o seu aluno pode não conseguir emitir o boleto ou fazer a cobrança no cartão de crédito.</p>
</div>","EngagED Sales","Pagamentos e Taxa de Serviço","","2022-01-14T13:50:26.843Z","PUBLISHED","false"
"Centro de ajuda","Como absorver juros de parcelas?","","pt","https://ajuda.engaged.com.br/como-absorver-juros-de-parcelas","<p>Se você quiser, você pode oferecer parcelamento para os seus alunos com acréscimo de juros. Para que esse acréscimo não fique muito caro nem para você, nem para seu aluno, <strong>você pode escolher a partir de qual parcela seu aluno será cobrado</strong>.</p>
<p>Isso significa que você tem a possibilidade de escolher o máximo de parcelas que você absorverá os juros<strong>.</strong></p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio102157032fcfdeeeb9b00955b39e768e8Absorver-parcelas.gif"">
<p>Para ter acesso a essa funcionalidade, você precisa ativar a opção de <a href=""http://ajuda.engaged.com.br/posso-cobrar-juros-de-parcelamento-para-meus-alunos"" target=""_blank"" rel=""noopener"" data-is-internal-link=""true"">Cobrar Juros do Aluno</a> no momento em que você estiver configurando a etapa de Pagamento nas <strong>Etapas de Inscrição</strong>. &nbsp;Em seguida você &nbsp;seleciona a partir de qual parcela seu aluno será cobrado.<br><br></p>
<div class=""hs-callout-type-note"" data-hs-callout-type=""note"">
<p>OBS: Se você escolher por exemplo ""Cobrar juros a partir da 4ª parcela"" significa que a 5ª parcela e as sucessivas terão juros aplicados.</p>
</div>
<p>&nbsp;</p>","EngagED Sales","Pagamentos e Taxa de Serviço","adiantamento,antecipação","2022-10-13T18:48:56.360Z","PUBLISHED","false"
"Centro de ajuda","O que é o Magic Link?","Entenda o Link Mágico","pt","https://ajuda.engaged.com.br/o-que-é-o-magic-link","<p>O M<em>agic Link</em> é um recurso presente em <strong>todas as comunicações</strong> enviadas automaticamente pela EngagED. Na prática quando o seu aluno clica no link enviado por <strong>SMS</strong>, ou no botão do <strong>e-mail</strong>, ele acessa a página de inscrição, <strong>sem efetuar login</strong>. Ou seja, o seu aluno cai na etapa de inscrição onde ele parou, automaticamente logado.</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio1498386858f2290a8a4a29c0f1fee275cMagic+Link.gif"">","EngagED Sales","Compartilhamento","","2022-01-14T13:51:21.750Z","PUBLISHED","false"
"Centro de ajuda","Como exportar uma lista de todas as informações dos inscritos em minha turma?","Link do certificado, contrato, informações detalhadas, entre outros. Confira aqui como extrair uma lista completa para te ajudar!","pt","https://ajuda.engaged.com.br/como-exportar-uma-lista-de-todas-as-informações-dos-inscritos-em-minha-turma","<p>Para extrair uma lista completa com todas as informações possíveis contidas nos inscritos de sua turma (link de acesso ao certificado, contrato, informações preenchidas pelo inscrito, entre outros), basta você:</p>
<p>1 - Acessar o menu lateral;</p>
<p>2 - Clicar em ""Cursos"";</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio376951180fdc2828b9808467d4da07217image.png"">
<p>3 - Escolher o curso de seu interesse;</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio376951668d526e9241d27a780e601c164image.png"">
<p>4 - Clicar na aba ""Turmas"";</p>
<p>5 - Escolher a turma de seu interesse;</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio376952351ab62a5a65f54bb4710fd0cafimage.png"">
<p>6 - Clicar em ""LISTA DE CANDIDATOS""</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio376952740605c581497234781603e0feeimage.png"">
<p><br>Pronto! Você receberá uma lista em seu e-mail!</p>","EngagED Sales","Leads e inscritos","","2022-01-14T13:52:11.692Z","PUBLISHED","false"
"Centro de ajuda","Como integrar a EngagED com a RD Station?","Saiba nesse passo-a-passo como integrar sua conta da EngagED com a RD Station e potencializar seus resultados em vendas!","pt","https://ajuda.engaged.com.br/como-integrar-a-engaged-com-a-rd-station","<p>Você pode integrar a EngagED com a sua conta na RD Station para:</p>
<ul>
<li>
<p>Automatizar e gerenciar as suas ações de marketing;</p>
</li>
<li>
<p>Personalizar sua própria régua de comunicação;</p>
</li>
<li>
<p>Impactar leads estagnados no checkout para convertê-los;</p>
</li>
<li>
<p>entre outros.</p>
</li>
</ul>
<p>Para fazer a integração, basta seguir os seguintes passos:&nbsp;</p>
<ol>
<li>
<p>Selecione o menu “<strong>Configurações</strong>”</p>
</li>
<li>
<p>Selecione a aba “<strong>Integrações</strong>”.</p>
</li>
<li>
<p>Clique em “<strong>Nova Integração</strong>”</p>
</li>
<li>
<p>Selecione a <strong>RD Station</strong></p>
</li>
<li>
<p>Clique em ""<strong>Conectar minha conta RD Station</strong>""</p>
</li>
</ol>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio100298705da9e391b60a29a62c350f70fConectar-parte1.gif"">
<p>Você será direcionado para a tela de login na RD Station. A partir daí você deve selecionar qual conta deseja <strong>conectar e autorizar a integração</strong>.</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio100298759b3fcd52696e742ec45808484Conectar-parte2.gif"">
<p>Após feita a integração, você precisará selecionar quais status você deseja enviar para a RD Station.</p>
<p>Para isso, o passo-a-passo a seguir irá te explicar quais são os eventos de conversão gerados pela EngagED, e como configurá-los:</p>
<ul>
<li>
<p><strong><a href=""http://ajuda.engaged.com.br/como-configurar-os-eventos-de-conversão-da-rd-station-com-a-engaged-o-que-significa-cada-evento"" target=""_blank"" rel=""noopener"" data-is-internal-link=""true"">Como configurar os eventos de conversão da RD Station com a EngagED?</a></strong></p>
</li>
</ul>
<p>Abraço e vamos juntos!</p>","EngagED Sales","RD Station","","2022-01-14T13:52:40.691Z","PUBLISHED","false"
